split,seed,model,source_condition,target_condition,source_spearman,transfer_spearman,transfer_gap,assay_spearman,train_rows,test_rows,exact_variant_overlap,shared_position_count
position_holdout,42,additive_ridge,mean_y_S17,mean_y_S9,0.29899538960266137,0.3009616509753027,-0.0019662613726413314,0.9279558115942851,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S10,0.21118056358894574,0.20726675146592932,0.003913812123016419,0.9248413055863834,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S11,0.21118056358894574,0.206495448776567,0.004685114812378738,0.9176070039234799,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S12,0.21118056358894574,0.20607333463793737,0.005107228951008375,0.9153541449904038,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S15,0.21118056358894574,0.21230065894727787,-0.0011200953583321294,0.9791811198236584,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S16,0.21118056358894574,0.21387228870998554,-0.0026917251210397952,0.9886649258425948,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S17,0.21118056358894574,0.21397211342187525,-0.0027915498329295074,0.9959772995563123,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S18,0.21118056358894574,0.21118056358894574,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S19,0.21118056358894574,0.2075124898612597,0.0036680737276860442,0.9966127314574815,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S20,0.21118056358894574,0.20604524786865594,0.005135315720289801,0.9904982334505589,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S21,0.21118056358894574,0.21060330547103595,0.0005772581179097902,0.9824118275469033,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S22,0.21118056358894574,0.21197497327173023,-0.0007944096827844915,0.9702270244393232,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S23,0.21118056358894574,0.21288891841101898,-0.001708354822073238,0.9624953702669626,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S24,0.21118056358894574,0.21329888523029317,-0.002118321641347426,0.9601834832794545,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S3,0.21118056358894574,0.13238448670220657,0.07879607688673917,0.6714579125179647,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S4,0.21118056358894574,0.16084040530958285,0.05034015827936289,0.7720017123761473,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S5,0.21118056358894574,0.1859059508279846,0.02527461276096113,0.8591699801275691,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S6,0.21118056358894574,0.20555987599149628,0.005620687597449464,0.9261654050678867,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S7,0.21118056358894574,0.21524908213771488,-0.0040685185487691344,0.954869812407051,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S8,0.21118056358894574,0.21374766929821082,-0.0025671057092650773,0.9538957974192176,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S18,mean_y_S9,0.21118056358894574,0.2103157077882528,0.0008648558006929541,0.9389767848266771,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S10,0.20443325900201792,0.20155369840243792,0.00287956059958,0.9306334933306841,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S11,0.20443325900201792,0.2002347662197342,0.004198492782283708,0.9233140562528817,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S12,0.20443325900201792,0.1996240456749209,0.004809213327097023,0.9210240261058603,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S15,0.20443325900201792,0.21030070595302827,-0.005867446951010352,0.9648574508948262,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S16,0.20443325900201792,0.21169600164420116,-0.00726274264218324,0.9763326255245226,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S17,0.20443325900201792,0.21154279540197088,-0.007109536399952959,0.9867549838596922,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S18,0.20443325900201792,0.20836905298081465,-0.003935793978796731,0.9966127314574815,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S19,0.20443325900201792,0.20443325900201792,0.0,1.0,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S20,0.20443325900201792,0.20292013639668585,0.0015131226053320679,0.9975414909090545,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S21,0.20443325900201792,0.20741774910464048,-0.0029844901026225557,0.9897166586712441,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S22,0.20443325900201792,0.20877641531480684,-0.0043431563127889206,0.977193209969353,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S23,0.20443325900201792,0.2094569152292964,-0.005023656227278489,0.9693151837241423,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S24,0.20443325900201792,0.2097766210066365,-0.005343362004618574,0.9669236411587684,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S3,0.20443325900201792,0.13701636583542054,0.06741689316659738,0.6608024840038765,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S4,0.20443325900201792,0.16377251400421317,0.040660744997804754,0.7632788744489742,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S5,0.20443325900201792,0.18690999032214942,0.017523268679868503,0.8526701849859634,5552,832,0,0
position_holdout,42,additive_ridge,mean_y_S19,mean_y_S6,0.20443325900201792,0.20481755601435245,-0.00038429701233452795,0.9227325476149915,5552,832,0,0
