assay_id,uniprot_id,taxon,coarse_selection_type,seed,model,random_spearman,position_spearman,spearman_gap,random_observed_coverage,position_observed_coverage,observed_coverage_gap,random_normalized_rmse,position_normalized_rmse,normalized_rmse_gap
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,50,additive_ridge,0.6785042693373821,0.3132386105555069,0.36526565878187517,0.7317073170731707,0.6836734693877551,0.04803384768541563,0.8554792173248356,1.046186774310802,-0.19070755698596642
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,51,additive_ridge,0.622582217826747,0.0350730970745474,0.5875091207521996,0.8829268292682927,0.5736040609137056,0.30932276835458705,0.7273899415405526,1.0395414641172278,-0.3121515225766752
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,42,additive_ridge,0.5781214842263518,0.3258110486208833,0.2523104356054685,0.792314335060449,0.7244809688581315,0.0678333662023175,0.8444076695914761,0.9845743616473892,-0.14016669205591314
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,43,additive_ridge,0.5679379747285492,0.37420997252305593,0.1937280022054933,0.8078583765112263,0.7321814254859611,0.07567695102526517,0.8386695148950384,0.9533370218798175,-0.11466750698477912
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,44,additive_ridge,0.5646795466488413,0.32156684308047023,0.2431127035683711,0.7944732297063903,0.723644251626898,0.07082897807949229,0.8271092310021738,0.9420162880234181,-0.11490705702124426
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,45,additive_ridge,0.5857348638346042,0.27727931750168744,0.3084555463329167,0.8095854922279793,0.7328145265888456,0.07677096563913366,0.8379540416488667,0.9833847903628722,-0.14543074871400552
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,46,additive_ridge,0.5876008663544233,0.39349199266547596,0.19410887368894736,0.7970639032815199,0.7299174989144595,0.06714640436706043,0.8343115276533404,0.9530614515152607,-0.11874992386192029
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,47,additive_ridge,0.6021906177144845,0.3537563985553427,0.24843421915914177,0.8078583765112263,0.7394122731201382,0.06844610339108803,0.8464302745705293,0.8850408498103106,-0.038610575239781286
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,48,additive_ridge,0.5894552489058685,0.30323592245799985,0.2862193264478687,0.7763385146804835,0.7360869565217392,0.04025155815874437,0.8766067111497234,0.929017655457665,-0.052410944307941576
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,49,additive_ridge,0.5662172134377093,0.3228446193413773,0.24337259409633194,0.788860103626943,0.6947459834997829,0.09411412012716014,0.8334955678882738,0.996688036793628,-0.16319246890535422
