assay_id,uniprot_id,taxon,coarse_selection_type,model,n_seeds,random_spearman,position_spearman,spearman_gap,random_observed_coverage,position_observed_coverage,observed_coverage_gap,random_normalized_rmse,position_normalized_rmse,normalized_rmse_gap
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,Prokaryote,OrganismalFitness,additive_ridge,10,0.7771412683125257,0.3589481664457298,0.4181931018667959,0.8027972027972028,0.5837487645044057,0.21904843829279716,0.7033105805202043,0.9385126796118326,-0.23520209909162829
R1AB_SARS2_Flynn_2022,R1AB_SARS2,Virus,OrganismalFitness,additive_ridge,10,0.7350630592115309,0.3175122955518488,0.41755076365968213,0.791528384279476,0.5810459645825519,0.2104824196969241,0.7216431926815119,0.9515857015807851,-0.2299425088992733
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,Virus,OrganismalFitness,additive_ridge,10,0.7325359335743162,0.31640008299968125,0.41613585057463487,0.798977219897722,0.6487191429902189,0.1502580769075031,0.7635665794523598,0.9507218220943328,-0.1871552426419729
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Human,Stability,additive_ridge,10,0.6285852366733323,0.2281424715533764,0.4004427651199559,0.7926086956521738,0.613013122651241,0.17959557300093287,0.740817464638736,0.9349432407024191,-0.19412577606368292
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.7258408557110541,0.32638532770161566,0.3994555280094384,0.7927536231884058,0.6145420505817131,0.17821157260669268,0.7331082284409791,0.9516225177062969,-0.21851428926531785
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,Human,Binding,additive_ridge,10,0.576803479047143,0.18464988730904583,0.3921535917380973,0.7829213483146067,0.7137299771167048,0.06919137119790193,0.8332269527339676,0.9909954697081597,-0.15776851697419209
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,Human,Activity,additive_ridge,10,0.5971201906476244,0.2056712026803485,0.391448987967276,0.7946428571428571,0.6933259492914228,0.10131690785143435,0.8673104104196672,1.006816874639488,-0.1395064642198208
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Prokaryote,Stability,additive_ridge,10,0.6785890989121198,0.29043151150229496,0.38815758740982487,0.7907317073170732,0.7157080864181344,0.0750236208989388,0.7958849914778947,0.9350252322107437,-0.13914024073284909
PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.6146964505324032,0.22829725182588767,0.38639919870651557,0.8053231939163498,0.7059166141657844,0.09940657975056535,0.8644674930439754,0.9819807524325205,-0.11751325938854511
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Prokaryote,Stability,additive_ridge,10,0.6922024281900916,0.30721622575286517,0.3849862024372263,0.8053892215568862,0.641882906593552,0.16350631496333426,0.6927428470376118,1.0498828543535927,-0.35714000731598095
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Prokaryote,Stability,additive_ridge,10,0.7069224203027019,0.32215670697580534,0.3847657133268966,0.7867132867132867,0.6712186667550183,0.11549461995826842,0.7587686404229217,1.0564265805762791,-0.29765794015335734
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Virus,Binding,additive_ridge,10,0.6627130801396981,0.2803571909440557,0.38235588919564245,0.7917214191852826,0.6510478682655737,0.1406735509197088,0.7218237498443139,0.9686172796627227,-0.24679352981840888
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Human,Stability,additive_ridge,10,0.6341439836371019,0.2555585658613699,0.378585417775732,0.7991416309012875,0.6413689669536429,0.15777266394764466,0.7285725104269107,0.9752291716035918,-0.24665666117668103
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Prokaryote,OrganismalFitness,additive_ridge,10,0.6158763705658359,0.2476125316738753,0.3682638388919606,0.8024937655860349,0.7086466165413533,0.09384714904468153,0.7805593006481664,0.9408200145074606,-0.1602607138592942
SPG1_STRSG_Olson_2014,SPG1_STRSG,Prokaryote,Binding,additive_ridge,10,0.7487949779619809,0.3838524573413845,0.3649425206205964,0.8167464114832536,0.6569377990430623,0.15980861244019137,0.6716538212343345,0.9106460167913317,-0.23899219555699722
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.44257235792384914,0.08033012636400665,0.3622422315598425,0.7993684210526315,0.7357837163992407,0.06358470465339092,0.8755533509970418,0.9434984298259357,-0.06794507882889382
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Virus,Stability,additive_ridge,10,0.6531860819247755,0.2961038199358025,0.3570822619889729,0.8110552763819096,0.7344512598805729,0.0766040165013366,0.6802210516329088,0.8451485800863627,-0.16492752845345401
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,Eukaryote,Stability,additive_ridge,10,0.715555962205656,0.3605825533194648,0.3549734088861911,0.7926966292134832,0.5966169290111246,0.19607970020235854,0.696952957691914,0.924758744819098,-0.22780578712718405
P84126_THETH_Chan_2017,P84126_THETH,Prokaryote,OrganismalFitness,additive_ridge,10,0.6966397343865107,0.3426464369276433,0.35399329745886743,0.8042763157894737,0.5916579815876324,0.21261833420184123,0.7554485538284843,0.9904957591938889,-0.23504720536540455
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,Virus,OrganismalFitness,additive_ridge,10,0.7329416194953895,0.3823541729868694,0.35058744650852014,0.8068595426971535,0.6371478484250115,0.16971169427214208,0.7333750238853715,0.9430732205464667,-0.20969819666109527
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Eukaryote,Stability,additive_ridge,10,0.6581874273450774,0.30992085831024235,0.34826656903483505,0.8,0.7168984111455428,0.0831015888544573,0.7511455732504018,0.8876241352313018,-0.1364785619809001
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,Stability,additive_ridge,10,0.7114094065069865,0.36437110708310083,0.3470382994238856,0.7827868852459017,0.6730386232968476,0.1097482619490541,0.6631628665648603,0.8471745193697047,-0.18401165280484427
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Eukaryote,Activity,additive_ridge,10,0.5794050429100687,0.23314159792631348,0.3462634449837552,0.7950588235294118,0.7450162311235581,0.050042592405853716,0.795225450674934,0.9236076856349182,-0.1283822349599842
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Human,Stability,additive_ridge,10,0.6768982782672623,0.3331820106839826,0.34371626758327967,0.7927536231884058,0.6667100548195455,0.12604356836886033,0.7314101269524865,0.9955413263102619,-0.2641311993577754
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Eukaryote,OrganismalFitness,additive_ridge,10,0.4779186599428343,0.13606236536833566,0.34185629457449856,0.8028824833702883,0.7415723925312958,0.06131009083899237,0.80846185675684,0.943448062835013,-0.13498620607817294
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,additive_ridge,10,0.7570790266790267,0.4172590021907979,0.3398200244882288,0.7995,0.6414731077289983,0.15802689227100158,0.7062441054617896,0.8897078472814884,-0.1834637418196988
A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,Virus,OrganismalFitness,additive_ridge,10,0.7397487662144939,0.40313390224954027,0.33661486396495366,0.794356120826709,0.6691675907141026,0.12518853011260647,0.7245583344947176,0.8972743461465905,-0.17271601165187273
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Human,Activity,additive_ridge,10,0.6451440076320241,0.3101798207048631,0.334964186927161,0.7973333333333333,0.7086440358423042,0.08868929749102913,0.8149015101059994,0.9057335323126384,-0.0908320222066391
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Prokaryote,OrganismalFitness,additive_ridge,10,0.6982015845884928,0.3639922761130895,0.3342093084754033,0.7922379032258065,0.6459820952891138,0.14625580793669274,0.7918316847594195,0.9448896804780496,-0.15305799571863019
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Human,Expression,additive_ridge,10,0.5441089608081202,0.21449788974457115,0.32961107106354903,0.8008547008547009,0.7713595885862092,0.029495112268491563,0.8611387265873413,0.9165958326959849,-0.05545710610864359
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,additive_ridge,10,0.7568887021863233,0.43047466882839114,0.3264140333579322,0.7949843260188088,0.6163684459312941,0.1786158800875146,0.7353258868519423,0.8985472816140108,-0.16322139476206857
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,Eukaryote,OrganismalFitness,additive_ridge,10,0.6733455223093421,0.34974566230892024,0.32359986000042185,0.804602510460251,0.624446202332455,0.18015630812779607,0.7442897585451342,0.9031833188019693,-0.15889356025683504
ANCSZ_Hobbs_2022,ANCSZ,Eukaryote,Activity,additive_ridge,10,0.6258573716902786,0.3034464609179539,0.3224109107723246,0.7915417558886509,0.7254816292869152,0.06606012660173573,0.7849289806112486,0.9288573270463069,-0.14392834643505825
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Human,Expression,additive_ridge,10,0.6414510801088799,0.3193769353468235,0.3220741447620564,0.793423019431988,0.7106178890641216,0.08280513036786641,0.823462757637596,0.9485462881823679,-0.1250835305447719
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Eukaryote,Stability,additive_ridge,10,0.7487945078595364,0.42672324151147045,0.32207126634806593,0.7936619718309859,0.5955096049462576,0.19815236688472826,0.6669062754556792,0.9477313703300443,-0.28082509487436513
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Virus,OrganismalFitness,additive_ridge,10,0.6640563448013226,0.3431348609937652,0.3209214838075574,0.797094558901215,0.7,0.097094558901215,0.7820925622005361,0.9731708699037679,-0.19107830770323164
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,Prokaryote,OrganismalFitness,additive_ridge,10,0.5090536824760359,0.18832517692547596,0.32072850555056,0.8049861495844877,0.7369928784275559,0.06799327115693163,0.9129646297377582,0.9824282993252627,-0.06946366958750463
TRPC_SACS2_Chan_2017,TRPC_SACS2,Prokaryote,OrganismalFitness,additive_ridge,10,0.6599289726409046,0.3431125695367142,0.31681640310419035,0.787828947368421,0.6493355914538823,0.13849335591453885,0.7711459284708413,0.9551009124087955,-0.18395498393795423
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Human,Binding,additive_ridge,10,0.6903417193965277,0.37521388435541425,0.3151278350411134,0.8070789259560618,0.6268809082478148,0.180198017708247,0.7736637765831065,0.9444936610851322,-0.1708298845020257
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,Virus,Stability,additive_ridge,10,0.7135695826447733,0.4000799971008496,0.31348958554392364,0.80418410041841,0.6594458203939223,0.1447382800244877,0.6736835878723174,0.8685366313967877,-0.19485304352447033
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Eukaryote,Stability,additive_ridge,10,0.6497781976756902,0.33688790141423225,0.3128902962614579,0.79,0.6566370524381272,0.1333629475618729,0.8031603608016648,1.0047212666104488,-0.20156090580878425
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.6233956527180469,0.3132020317500548,0.3101936209679921,0.795906432748538,0.7110663059494341,0.08484012679910395,0.8452515179075737,0.9096274179311568,-0.06437590002358316
S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,Human,Activity,additive_ridge,10,0.6453436090762847,0.33542521236725004,0.30991839670903476,0.8009410599306588,0.6680780649497384,0.13286299498092036,0.7736094047896498,0.9413137522765807,-0.16770434748693083
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Eukaryote,Binding,additive_ridge,10,0.5640389201745525,0.2547442880718812,0.30929463210267133,0.8262658227848101,0.7058333173086168,0.1204325054761933,0.7237195405562444,1.0902622705827707,-0.3665427300265262
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.5907519161438147,0.28476843434476495,0.3059834817990498,0.7995548961424332,0.7227298775319928,0.07682501861044048,0.8555848663829165,0.919634407139786,-0.0640495407568695
A4D664_9INFA_Soh_2019,A4D664_9INFA,Virus,OrganismalFitness,additive_ridge,10,0.7002366735702874,0.39509595521551877,0.30514071835476864,0.8019410745233969,0.6538781163434904,0.14806295817990658,0.7500576553786972,0.8804805156078939,-0.13042286022919658
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Human,Expression,additive_ridge,10,0.6037452297749912,0.2991609495016172,0.30458428027337403,0.798371335504886,0.7079474154928628,0.09042392001202323,0.8340681819061828,0.9770015360696827,-0.14293335416349975
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Human,Binding,additive_ridge,10,0.5461279277934316,0.24182592769917194,0.3043020000942597,0.8,0.7717405224952276,0.028259477504772357,0.8742313366523413,0.9507188941293929,-0.07648755747705162
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Eukaryote,Stability,additive_ridge,10,0.7796915472581978,0.4760980688028482,0.30359347845534956,0.7968586387434555,0.6580183456562341,0.1388402930872214,0.6671276788171203,0.8441992759175674,-0.1770715971004472
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,Human,Stability,additive_ridge,10,0.6690639630281955,0.3657789302115514,0.30328503281664404,0.8037037037037036,0.6640733846433998,0.13963031906030388,0.7265172886750924,0.939091876918965,-0.21257458824387263
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Eukaryote,Expression,additive_ridge,10,0.5115867094899427,0.20951703071193792,0.3020696787780047,0.7973988439306359,0.7676833013743598,0.029715542556276044,0.8376416913530029,0.9681560816896914,-0.1305143903366884
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,Virus,OrganismalFitness,additive_ridge,10,0.6667341237189421,0.3652267244628781,0.30150739925606407,0.7985364301622654,0.7087974314845429,0.08973899867772245,0.788527677052351,0.952248914017264,-0.16372123696491309
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.6370880744796946,0.3378727107851661,0.29921536369452856,0.7955153949129852,0.7095936042638241,0.08592179064916114,0.7720846188412569,0.9156742158844906,-0.1435895970432338
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Human,Expression,additive_ridge,10,0.674598229433591,0.37675188740970544,0.2978463420238855,0.7981735159817351,0.6790356765960577,0.11913783938567746,0.6817557067476925,0.8614247555254542,-0.1796690487777617
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Human,Stability,additive_ridge,10,0.6812005124919924,0.3894167335455992,0.2917837789463933,0.8044642857142857,0.6957714571539901,0.10869282856029557,0.7645934748335544,0.9276734434528986,-0.16307996861934432
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,Virus,OrganismalFitness,additive_ridge,10,0.7376935765657588,0.4462545639645974,0.2914390126011614,0.8025739644970414,0.6345590436932121,0.1680149208038293,0.7066970081205709,0.8911432564472493,-0.18444624832667836
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Human,Stability,additive_ridge,10,0.6988434698624733,0.4078824904350822,0.290960979427391,0.8115853658536585,0.5805973283040273,0.2309880375496312,0.720688443830826,1.0129659277780825,-0.29227748394725656
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Prokaryote,Stability,additive_ridge,10,0.604077960387695,0.31746026281871503,0.2866176975689799,0.8377777777777778,0.6859649122807017,0.151812865497076,0.6325094561389447,0.9082080909021133,-0.2756986347631686
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Human,Stability,additive_ridge,10,0.6381004447864148,0.35189376819531915,0.28620667659109567,0.814176245210728,0.690904314161711,0.12327193104901697,0.7157808705284138,0.8197421823198804,-0.10396131179146657
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.6043818223132023,0.32042363580317373,0.28395818651002847,0.8034422403733956,0.7136212312822815,0.08982100909111405,0.8506668099067349,0.949788513996898,-0.0991217040901631
RL40A_YEAST_Mavor_2016,RL40A_YEAST,Eukaryote,OrganismalFitness,additive_ridge,10,0.6181269288980207,0.3363651604489829,0.2817617684490378,0.8087649402390438,0.6890316484341418,0.11973329180490203,0.7795877482707106,0.8876169006384851,-0.10802915236777451
POLG_HCVJF_Qi_2014,POLG_HCVJF,Virus,OrganismalFitness,additive_ridge,10,0.6895265610541312,0.40819286185730264,0.2813336991968286,0.8082822085889572,0.7033945036824798,0.10488770490647718,0.7844312032351856,0.9295853932123125,-0.14515418997712687
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,additive_ridge,10,0.6760595320302335,0.3957795686371933,0.2802799633930402,0.784331797235023,0.6607766862232293,0.12355511101179384,0.7715708677655779,0.9525759818797817,-0.18100511411420364
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Prokaryote,Stability,additive_ridge,10,0.6526730974548811,0.3736454601883735,0.2790276372665076,0.8166666666666667,0.7023863389747796,0.11428032769188705,0.7536317596206854,0.8679688605441609,-0.11433710092347553
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Human,Stability,additive_ridge,10,0.6687749299404749,0.39073029606070636,0.2780446338797685,0.7911290322580645,0.6403656191488393,0.1507634131092252,0.6534814759892791,0.8697149896522933,-0.2162335136630144
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Eukaryote,Expression,additive_ridge,10,0.5430786091935044,0.2650965544898044,0.27798205470369997,0.7909158050221565,0.7130616736782888,0.07785413134386775,0.870076116415712,0.9766021464225343,-0.10652603000682222
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Human,Stability,additive_ridge,10,0.621491576405637,0.3463369204429478,0.2751546559626892,0.7940594059405941,0.713987021074532,0.080072384866062,0.7762555863431803,0.8908281508020176,-0.11457256445883732
Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,Virus,OrganismalFitness,additive_ridge,10,0.7364282340617518,0.4612870925848286,0.27514114147692326,0.7956794972505892,0.6692061201592081,0.1264733770913811,0.712165298835306,0.8685112131890375,-0.1563459143537314
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Human,Stability,additive_ridge,10,0.7441444586803332,0.4698053978827105,0.27433906079762277,0.7776785714285714,0.5747222330513431,0.20295633837722843,0.6393589439862878,0.9021871738842254,-0.2628282298979375
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Prokaryote,OrganismalFitness,additive_ridge,10,0.5426010423273185,0.26926724018755244,0.27333380213976605,0.809090909090909,0.7324428715961091,0.07664803749480006,0.8124162587314008,0.9207447548997459,-0.1083284961683452
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,Activity,additive_ridge,10,0.5814251162874227,0.30925602105456196,0.27216909523286076,0.8038924930491195,0.7050024540369193,0.09889003901220021,0.8029809201992526,0.9265772952120528,-0.12359637501280023
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Eukaryote,Activity,additive_ridge,10,0.36679609733509694,0.09519466435340967,0.27160143298168726,0.8068916008614501,0.7617490749917184,0.0451425258697317,0.9457072992107796,1.0110102557530498,-0.06530295654227028
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.6309838403359522,0.3598251895295857,0.27115865080636653,0.8048862115127176,0.6915389740173218,0.11334723749539574,0.8035505167519512,0.9248800191676715,-0.12132950241572034
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Human,Stability,additive_ridge,10,0.6779025547872963,0.41096173604235686,0.2669408187449396,0.83125,0.7016695504250434,0.12958044957495654,0.6778342085408818,0.8797269117453478,-0.201892703204466
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Prokaryote,Stability,additive_ridge,10,0.7092332374497318,0.443858412994497,0.2653748244552348,0.7838235294117647,0.6394885775139568,0.1443349518978079,0.6790317749274468,0.8671171589435914,-0.18808538401614466
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Human,Expression,additive_ridge,10,0.6467942162946985,0.38197173523354444,0.26482248106115397,0.801733809280979,0.6934430684281221,0.10829074085285702,0.7774431181128649,0.9332950773675224,-0.1558519592546574
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Eukaryote,OrganismalFitness,additive_ridge,10,0.5656068950951184,0.30312095076742607,0.26248594432769234,0.7996239187664536,0.7408946955785446,0.058729223187908984,0.7754329808172018,0.929247160106755,-0.15381417928955324
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Human,Binding,additive_ridge,10,0.6380164387426462,0.37578255596818433,0.26223388277446186,0.7835575485799702,0.6889111518723964,0.09464639670757372,0.7887159675417583,0.9312025066661818,-0.14248653912442344
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Virus,Stability,additive_ridge,10,0.6660037712097209,0.4053232712105719,0.2606804999991489,0.8110576923076923,0.6477060784131556,0.16335161389453673,0.6577496399033473,0.9244140032786348,-0.26666436337528737
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Prokaryote,Stability,additive_ridge,10,0.6132063657278333,0.3530515108345918,0.26015485489324147,0.7942622950819672,0.6880618783630854,0.10620041671888183,0.7496788091449145,0.9155275907383222,-0.16584878159340777
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Eukaryote,Stability,additive_ridge,10,0.6889973589178755,0.4324861567310114,0.25651120218686413,0.8061728395061728,0.6642677796200249,0.14190505988614785,0.7523163162454722,0.9886846347568546,-0.23636831851138257
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,Prokaryote,Activity,additive_ridge,10,0.7201429925954865,0.46712121133449475,0.25302178126099173,0.7967897271268057,0.700671571207867,0.09611815591893871,0.77193601292938,0.8926495175616754,-0.12071350463229542
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Human,Expression,additive_ridge,10,0.5480218516477151,0.29626155565318224,0.251760295994533,0.7966568338249754,0.7012087875856047,0.09544804623937073,0.8503103883150214,0.9652331141342032,-0.11492272581918181
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,Activity,additive_ridge,10,0.4682149103254347,0.21821428185600839,0.25000062846942633,0.799585062240664,0.7919848211869069,0.007600241053756984,0.9022069973346216,0.9687774263114164,-0.06657042897679491
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.5308077386264329,0.2818969934096021,0.24891074521683088,0.7973134328358209,0.7433293107793041,0.053984122056516745,0.8011428970864841,0.9435844181871447,-0.14244152110066055
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Eukaryote,Activity,additive_ridge,10,0.3662724626160695,0.11774841672249454,0.248524045893575,0.8,0.7880523034689888,0.011947696531011198,0.9544022949068985,0.9991155677079165,-0.04471327280101809
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Virus,Stability,additive_ridge,10,0.7330284450063212,0.48484006002009467,0.24818838498622647,0.768888888888889,0.6672483528072636,0.1016405360816253,0.7029247938372538,0.825332581511765,-0.12240778767451119
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Human,Activity,additive_ridge,10,0.5816520638397831,0.3336861003089294,0.24796596353085368,0.8000863557858378,0.7254960242476683,0.07459033153816932,0.8380198047057446,0.9513676244427332,-0.11334781973698868
Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,Prokaryote,Activity,additive_ridge,10,0.6699079399094707,0.4258569886972217,0.24405095121224898,0.7942857142857143,0.6292300964673425,0.16505561781837175,0.6781408299555081,0.8472941107324596,-0.16915328077695144
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Eukaryote,Activity,additive_ridge,10,0.5114672230575005,0.27079936925021675,0.24066785380728367,0.7993750000000001,0.7406056010804745,0.05876939891952558,0.9071991075647834,0.9556666541142598,-0.04846754654947642
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.5633324338634622,0.32307381062614776,0.2402586232373145,0.8036902050113894,0.7387158685298381,0.06497433648155143,0.835189400111721,0.9419874542232721,-0.10679805411155104
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Virus,Stability,additive_ridge,10,0.6664619744922059,0.4274712607905425,0.23899071370166342,0.8248275862068966,0.6978833891065191,0.12694419710037746,0.7041854481012649,0.8908756163567384,-0.1866901682554735
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Prokaryote,OrganismalFitness,additive_ridge,10,0.5883732344091076,0.3509119561054149,0.23746127830369268,0.8058219178082192,0.7011669592309141,0.10465495857730515,0.7760507695729679,0.9865577932577458,-0.21050702368477786
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Human,Activity,additive_ridge,10,0.668874951085486,0.43191383616074397,0.236961114924742,0.8105263157894737,0.699962547961539,0.11056376782793464,0.7397971882959418,0.917358106566903,-0.17756091827096124
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.6476620419600632,0.41130193644128293,0.2363601055187802,0.801953125,0.7033522527230465,0.09860087227695355,0.7606076108296932,0.8972941891863663,-0.13668657835667292
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Human,Expression,additive_ridge,10,0.6474623405743957,0.41695000648870595,0.23051233408568977,0.7974025974025973,0.7417831452875367,0.05561945211506055,0.7704834369251976,0.8580869406085899,-0.08760350368339215
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Human,Activity,additive_ridge,10,0.5171744949953355,0.28998863524454743,0.22718585975078814,0.8033333333333333,0.7393537621600983,0.06397957117323502,0.8956153825839422,0.9610239904517666,-0.06540860786782435
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Human,OrganismalFitness,additive_ridge,10,0.5346018157087661,0.30972940315321035,0.22487241255555582,0.8061764705882354,0.6964613307360191,0.10971513985221618,0.8342065930048868,0.9706147725087705,-0.13640817950388368
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,Activity,additive_ridge,10,0.5648487273244454,0.34064462932171896,0.2242040980027264,0.8051359516616314,0.7306501547987616,0.07448579686286981,0.8001784506478508,0.9228891815341062,-0.12271073088625535
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Human,Activity,additive_ridge,10,0.5261027899179405,0.3019352225645525,0.22416756735338791,0.8053030303030303,0.7313319253157973,0.073971104987233,0.7828021056308387,0.900286408090033,-0.11748430245919436
PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,Human,Activity,additive_ridge,10,0.8773130192010141,0.65577946971433,0.2215335494866842,0.8037578288100209,0.609431995831162,0.1943258329788588,0.5559749128924178,0.7990082469715893,-0.2430333340791714
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Human,Expression,additive_ridge,10,0.6282345309868465,0.40836090129133007,0.21987362969551638,0.7990580847723705,0.7161925970836205,0.08286548768874993,0.7809011879261402,0.9013923093118971,-0.12049112138575686
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Prokaryote,Activity,additive_ridge,10,0.7323756611404952,0.5140681180264816,0.21830754311401362,0.8039999999999999,0.7163640415841351,0.0876359584158648,0.7175456503577565,0.8911530389903952,-0.17360738863263858
