fold,assay_id,uniprot_id,model,calibration_method,retained_fraction,retained_rows,mae,normalized_mae,uncertainty_threshold
0,VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,cross_protein_histgb,standard_split,0.25,250,0.16535659283504683,0.5728123267197968,0.3389913245759547
0,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,cross_protein_histgb,standard_split,0.25,232,0.23999619457230348,0.8313716879360618,0.3389913245759547
1,A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,cross_protein_histgb,standard_split,0.25,250,0.2527230634644178,0.8754588100591655,0.32686004214487974
1,A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,cross_protein_histgb,standard_split,0.25,231,0.2845787366734178,0.9858106034133225,0.32686004214487974
1,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,cross_protein_histgb,standard_split,0.25,250,0.24022925480121513,0.8321789681463548,0.32686004214487974
1,ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.16237359592396472,0.5624789171354602,0.32686004214487974
1,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,cross_protein_histgb,standard_split,0.25,250,0.2352677820558503,0.8149923954117164,0.32686004214487974
1,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,cross_protein_histgb,standard_split,0.25,250,0.19482031903467698,0.6748940991635601,0.32686004214487974
1,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,cross_protein_histgb,standard_split,0.25,248,0.1791045991964959,0.6326052572764144,0.32686004214487974
1,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,cross_protein_histgb,standard_split,0.25,250,0.203822589487822,0.7060625144776692,0.32686004214487974
1,CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,cross_protein_histgb,standard_split,0.25,250,0.24962722372730606,0.8647345012634733,0.32686004214487974
1,CBS_HUMAN_Sun_2020,CBS_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2269466615201376,0.7941086878651231,0.32686004214487974
1,CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,cross_protein_histgb,standard_split,0.25,239,0.16081785648204489,0.5570897017961406,0.32686004214487974
1,D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,cross_protein_histgb,standard_split,0.25,250,0.24092825850176672,0.834743563495079,0.32686004214487974
1,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,cross_protein_histgb,standard_split,0.25,250,0.13782705123721292,0.4774471495241378,0.32686004214487974
1,FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.18704732387874684,0.647951260731273,0.32686004214487974
1,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20042323249948632,0.6942867905560823,0.32686004214487974
1,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19366096818958667,0.6708616081255764,0.32686004214487974
1,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.22284997079750093,0.7719753297607859,0.32686004214487974
1,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,cross_protein_histgb,standard_split,0.25,250,0.24565707967347475,0.8509815119577703,0.32686004214487974
1,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,cross_protein_histgb,standard_split,0.25,191,0.19087423044616894,0.661208299351947,0.32686004214487974
1,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,cross_protein_histgb,standard_split,0.25,250,0.22432521265641275,0.7770857200221568,0.32686004214487974
1,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,cross_protein_histgb,standard_split,0.25,250,0.17679295850594245,0.6172303199987699,0.32686004214487974
1,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,cross_protein_histgb,standard_split,0.25,160,0.1974521318570887,0.6839950917170863,0.32686004214487974
1,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.16426094327926352,0.5690168834262607,0.32686004214487974
1,PABP_YEAST_Melamed_2013,PABP_YEAST,cross_protein_histgb,standard_split,0.25,250,0.16216220423118835,0.5617466395206703,0.32686004214487974
1,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,cross_protein_histgb,standard_split,0.25,250,0.2318508724924497,0.8031553834499847,0.32686004214487974
1,PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.13733514415637305,0.475743132558894,0.32686004214487974
1,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.23668633635344843,0.8199080404442088,0.32686004214487974
1,Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20715272148822197,0.7175994627734317,0.32686004214487974
1,Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,cross_protein_histgb,standard_split,0.25,250,0.2527411355969774,0.875521413794056,0.32686004214487974
1,Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,cross_protein_histgb,standard_split,0.25,175,0.20049000675300005,0.6945184771718057,0.32686004214487974
1,RDRP_I33A0_Li_2023,RDRP_I33A0,cross_protein_histgb,standard_split,0.25,250,0.2555213698343233,0.8851524431434578,0.32686004214487974
1,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,cross_protein_histgb,standard_split,0.25,250,0.19904629647330008,0.6895169418589042,0.32686004214487974
1,SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,cross_protein_histgb,standard_split,0.25,209,0.15219061914449425,0.5272041485677694,0.32686004214487974
1,SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2516861296399848,0.8718667641271328,0.32686004214487974
1,SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,cross_protein_histgb,standard_split,0.25,250,0.20952765936505716,0.7258254661353516,0.32686004214487974
1,TAT_HV1BR_Fernandes_2016,TAT_HV1BR,cross_protein_histgb,standard_split,0.25,250,0.2515874848811839,0.8715250484879877,0.32686004214487974
1,TRPC_THEMA_Chan_2017,TRPC_THEMA,cross_protein_histgb,standard_split,0.25,250,0.21272230234550618,0.7368920484197152,0.32686004214487974
1,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2191753420548215,0.75924603603359,0.32686004214487974
1,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,cross_protein_histgb,standard_split,0.25,175,0.19908820371264216,0.689663333283873,0.32686004214487974
2,A4D664_9INFA_Soh_2019,A4D664_9INFA,cross_protein_histgb,standard_split,0.25,250,0.23922430425106428,0.8286977130852775,0.3298271505584437
2,AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,cross_protein_histgb,standard_split,0.25,250,0.17863936665004138,0.6188255528361106,0.3298271505584437
2,C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,cross_protein_histgb,standard_split,0.25,250,0.20732033648210088,0.718179071548174,0.3298271505584437
2,CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,cross_protein_histgb,standard_split,0.25,250,0.21782585690925554,0.7545712800238519,0.3298271505584437
2,CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.24172181443010135,0.837356106466015,0.3298271505584437
2,CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19645546997987812,0.680542051131053,0.3298271505584437
2,CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20092868320804158,0.6960377240474281,0.3298271505584437
2,DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,cross_protein_histgb,standard_split,0.25,250,0.16833317095263794,0.5831235009401162,0.3298271505584437
2,EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.13861453627138684,0.48017507906688156,0.3298271505584437
2,GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2242324735500911,0.776766046779469,0.3298271505584437
2,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20848587876307592,0.7250792413386471,0.3298271505584437
2,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,cross_protein_histgb,standard_split,0.25,250,0.1885150538886867,0.6530356722718756,0.3298271505584437
2,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.21808017486926873,0.7554522637203841,0.3298271505584437
2,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.14943210872355325,0.5176482680069001,0.3298271505584437
2,OTC_HUMAN_Lo_2023,OTC_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19985236819257585,0.6923166598964252,0.3298271505584437
2,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,cross_protein_histgb,standard_split,0.25,250,0.2038329501662715,0.7060984112934574,0.3298271505584437
2,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,cross_protein_histgb,standard_split,0.25,250,0.23149784540959975,0.8019324611506355,0.3298271505584437
2,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,cross_protein_histgb,standard_split,0.25,250,0.18250868031398926,0.6322289303668945,0.3298271505584437
2,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,cross_protein_histgb,standard_split,0.25,172,0.1355878708830202,0.46969066155731853,0.3298271505584437
2,PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,cross_protein_histgb,standard_split,0.25,235,0.16492969391085727,0.5713335437397568,0.3298271505584437
2,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.18717531581425462,0.6483947916932163,0.3298271505584437
2,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,cross_protein_histgb,standard_split,0.25,250,0.2397830869754776,0.8306333941912696,0.3298271505584437
2,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.1979313078508522,0.6856545060398039,0.3298271505584437
2,RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,cross_protein_histgb,standard_split,0.25,247,0.18542806669898249,0.6423419943640015,0.3298271505584437
2,RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,cross_protein_histgb,standard_split,0.25,200,0.1289402712480029,0.4466625525931043,0.3298271505584437
2,RNC_ECOLI_Weeks_2023,RNC_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.20243514148765046,0.7012562512162231,0.3298271505584437
2,SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,cross_protein_histgb,standard_split,0.25,250,0.2781284707774185,0.9634657665688529,0.3298271505584437
2,SPG1_STRSG_Olson_2014,SPG1_STRSG,cross_protein_histgb,standard_split,0.25,250,0.3258759860150517,1.129214839047184,0.3298271505584437
2,SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,cross_protein_histgb,standard_split,0.25,250,0.23758101763991102,0.8230902964634786,0.3298271505584437
2,SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,cross_protein_histgb,standard_split,0.25,250,0.27089636765793407,0.9384262092623188,0.3298271505584437
2,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb,standard_split,0.25,223,0.17099939094212208,0.5923596411091857,0.3298271505584437
2,SRC_HUMAN_Ahler_2019,SRC_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.18871220024690455,0.6537185645308654,0.3298271505584437
2,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2013479605572279,0.6974901441161453,0.3298271505584437
2,SRC_HUMAN_Nguyen_2022,SRC_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21218240982392575,0.735021796085872,0.3298271505584437
2,SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21204581208026152,0.7345486073848262,0.3298271505584437
2,TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20827962049494897,0.7215021305079867,0.3298271505584437
2,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,cross_protein_histgb,standard_split,0.25,141,0.24170416933957345,0.8372891288747162,0.3298271505584437
2,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.15794961548240022,0.5471537916799342,0.3298271505584437
2,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,cross_protein_histgb,standard_split,0.25,179,0.15173399768308907,0.5256225019679374,0.3298271505584437
3,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,cross_protein_histgb,standard_split,0.25,250,0.255129851815225,0.8837976584239724,0.32673592145416375
3,ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19386195110158266,0.6715578337037497,0.32673592145416375
3,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21712551724816473,0.7521452310596974,0.32673592145416375
3,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21889315845266874,0.7582685228728504,0.32673592145416375
3,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21119143581140065,0.7315889596921057,0.32673592145416375
3,CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.18272971508758598,0.6329946176659563,0.32673592145416375
3,CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,cross_protein_histgb,standard_split,0.25,230,0.13332944999397697,0.4618670376998512,0.32673592145416375
3,CCR5_HUMAN_Gill_2023,CCR5_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.22963391695479196,0.7954818418454492,0.32673592145416375
3,DLG4_RAT_McLaughlin_2012,DLG4_RAT,cross_protein_histgb,standard_split,0.25,250,0.19553067239464947,0.6773385298732277,0.32673592145416375
3,ENV_HV1BR_Haddox_2016,ENV_HV1BR,cross_protein_histgb,standard_split,0.25,250,0.21461488481187416,0.7434481408335798,0.32673592145416375
3,GAL4_YEAST_Kitzman_2015,GAL4_YEAST,cross_protein_histgb,standard_split,0.25,250,0.18128451909016183,0.627989074265857,0.32673592145416375
3,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.18775887867792704,0.6504161600928221,0.32673592145416375
3,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.22444160107157585,0.7774889015206975,0.32673592145416375
3,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,cross_protein_histgb,standard_split,0.25,235,0.18413799575246098,0.6378730894457041,0.32673592145416375
3,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,cross_protein_histgb,standard_split,0.25,250,0.2259020745678121,0.782548137342785,0.32673592145416375
3,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,cross_protein_histgb,standard_split,0.25,250,0.23094483262108845,0.8000167676989147,0.32673592145416375
3,MK01_HUMAN_Brenan_2016,MK01_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2879776331681299,0.9975842829735329,0.32673592145416375
3,NCAP_I34A1_Doud_2015,NCAP_I34A1,cross_protein_histgb,standard_split,0.25,250,0.27736435346241245,0.9608187852202947,0.32673592145416375
3,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.14847394628293775,0.5143290942892124,0.32673592145416375
3,PA_I34A1_Wu_2015,PA_I34A1,cross_protein_histgb,standard_split,0.25,250,0.25238299323090685,0.8742807716249805,0.32673592145416375
3,POLG_HCVJF_Qi_2014,POLG_HCVJF,cross_protein_histgb,standard_split,0.25,250,0.21201279274493487,0.7926156071191236,0.32673592145416375
3,PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,cross_protein_histgb,standard_split,0.25,250,0.1821837436570557,0.6311033162059863,0.32673592145416375
3,Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,cross_protein_histgb,standard_split,0.25,187,0.21603244801198265,0.7483590226425579,0.32673592145416375
3,R1AB_SARS2_Flynn_2022,R1AB_SARS2,cross_protein_histgb,standard_split,0.25,250,0.27801742120029543,0.9630810793570369,0.32673592145416375
3,RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,cross_protein_histgb,standard_split,0.25,194,0.22620769346109573,0.7836070902885295,0.32673592145416375
3,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb,standard_split,0.25,244,0.19170404069642136,0.6640826262923762,0.32673592145416375
3,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,cross_protein_histgb,standard_split,0.25,250,0.18103684147392934,0.6271303285145189,0.32673592145416375
3,RL40A_YEAST_Mavor_2016,RL40A_YEAST,cross_protein_histgb,standard_split,0.25,250,0.18308528467235902,0.6347479843005487,0.32673592145416375
3,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,cross_protein_histgb,standard_split,0.25,250,0.19546913762263746,0.677125293910894,0.32673592145416375
3,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,cross_protein_histgb,standard_split,0.25,250,0.23164352295204432,0.8024371032130282,0.32673592145416375
3,S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.187835846604705,0.6506827849456,0.32673592145416375
3,S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.1888610760482004,0.6542342856924499,0.32673592145416375
3,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19267731701836804,0.6674541468203486,0.32673592145416375
3,SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,cross_protein_histgb,standard_split,0.25,250,0.16888161144280814,0.5850233554778492,0.32673592145416375
3,SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20766785538855306,0.7193829129552267,0.32673592145416375
3,TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,cross_protein_histgb,standard_split,0.25,156,0.1208656838683375,0.41869155355484106,0.32673592145416375
3,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,cross_protein_histgb,standard_split,0.25,164,0.21862079660566805,0.757325534548427,0.32673592145416375
3,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.2288293619096844,0.7926885632827939,0.32673592145416375
3,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.17348763374550624,0.6009790927538569,0.32673592145416375
4,A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,cross_protein_histgb,standard_split,0.25,250,0.2318286715851974,0.8030784772128614,0.3394073969743821
4,A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,cross_protein_histgb,standard_split,0.25,250,0.18572811516514065,0.6433813854108278,0.3394073969743821
4,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,cross_protein_histgb,standard_split,0.25,250,0.20707141863572712,0.7173616151673881,0.3394073969743821
4,A4_HUMAN_Seuma_2022,A4_HUMAN,cross_protein_histgb,standard_split,0.25,199,0.25141562230179176,0.8709299505563092,0.3394073969743821
4,ACE2_HUMAN_Chan_2020,ACE2_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.24732262195641916,0.8567511225550043,0.3394073969743821
4,BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,cross_protein_histgb,standard_split,0.25,250,0.14989631050592386,0.5192563109549816,0.3394073969743821
4,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,cross_protein_histgb,standard_split,0.25,133,0.2643062276114142,0.915585247465702,0.3394073969743821
4,CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19272323200670083,0.6676131930756606,0.3394073969743821
4,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.19280715665549086,0.6693214739336032,0.3394073969743821
4,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19732966247139358,0.6835703934841194,0.3394073969743821
4,ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.24422762220005467,0.8460317946298695,0.3394073969743821
4,FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21881556616588022,0.7579997351724702,0.3394073969743821
4,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,cross_protein_histgb,standard_split,0.25,250,0.1568667187599031,0.5434025255188709,0.3394073969743821
4,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,cross_protein_histgb,standard_split,0.25,250,0.21184931804961915,0.7338679317555752,0.3394073969743821
4,HSP82_YEAST_Flynn_2019,HSP82_YEAST,cross_protein_histgb,standard_split,0.25,250,0.21661245676679697,0.7503679387799864,0.3394073969743821
4,HSP82_YEAST_Mishra_2016,HSP82_YEAST,cross_protein_histgb,standard_split,0.25,250,0.20902583666489874,0.724087100440037,0.3394073969743821
4,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,cross_protein_histgb,standard_split,0.25,250,0.2292846548919951,0.7942675347248142,0.3394073969743821
4,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.24836248683365122,0.8603533219568491,0.3394073969743821
4,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.20489547941184072,0.7097791160546287,0.3394073969743821
4,MET_HUMAN_Estevam_2023,MET_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.16720056990228316,0.5792000538505515,0.3394073969743821
4,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.22953505230606616,0.7951332956566038,0.3394073969743821
4,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,cross_protein_histgb,standard_split,0.25,237,0.17787783505391416,0.6161872392518664,0.3394073969743821
4,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,cross_protein_histgb,standard_split,0.25,250,0.18182886677921717,0.6298739860256256,0.3394073969743821
4,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.21871966181013394,0.7576680785515515,0.3394073969743821
4,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,cross_protein_histgb,standard_split,0.25,250,0.24356947300991452,0.8437498292581675,0.3394073969743821
4,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19407844262150237,0.6723077827025418,0.3394073969743821
4,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,cross_protein_histgb,standard_split,0.25,250,0.24110272853308307,0.835204778950529,0.3394073969743821
4,RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.22348904416523485,0.7741891459530528,0.3394073969743821
4,RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.17252553898538037,0.5976462970749911,0.3394073969743821
4,REV_HV1H2_Fernandes_2016,REV_HV1H2,cross_protein_histgb,standard_split,0.25,250,0.2211329866781614,0.7660275193259098,0.3394073969743821
4,RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,cross_protein_histgb,standard_split,0.25,243,0.18293858699432033,0.6337181921352762,0.3394073969743821
4,SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,cross_protein_histgb,standard_split,0.25,170,0.14045023942916585,0.48653442890102483,0.3394073969743821
4,SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,cross_protein_histgb,standard_split,0.25,250,0.1871487279321605,0.6483025348521219,0.3394073969743821
4,SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.16479156505909,0.5708550121098495,0.3394073969743821
4,SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.1788198903105237,0.619450580568809,0.3394073969743821
4,TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.14527879767999027,0.5032607693189729,0.3394073969743821
4,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb,standard_split,0.25,250,0.19949650971299093,0.6910765270494665,0.3394073969743821
4,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,cross_protein_histgb,standard_split,0.25,225,0.21056962256120332,0.7294353913385601,0.3394073969743821
4,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,cross_protein_histgb,standard_split,0.25,181,0.15682627951739644,0.5432626878133604,0.3394073969743821
0,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,cross_protein_histgb,standard_split,0.5,500,0.16531317785257063,0.5726619327336827,0.3389913245759547
0,AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,cross_protein_histgb,standard_split,0.5,410,0.15387389825514217,0.5330352158409779,0.3389913245759547
0,ANCSZ_Hobbs_2022,ANCSZ,cross_protein_histgb,standard_split,0.5,500,0.1922717585280158,0.6660492422869804,0.3389913245759547
0,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_histgb,standard_split,0.5,445,0.18818439505856555,0.6518902783611646,0.3389913245759547
0,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,cross_protein_histgb,standard_split,0.5,500,0.2361413252933869,0.8180179651748968,0.3389913245759547
0,CBPA2_HUMAN_Tsuboyama_2023_1O6X,CBPA2_HUMAN,cross_protein_histgb,standard_split,0.5,500,0.19687095091640974,0.6819813200339858,0.3389913245759547
0,CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,cross_protein_histgb,standard_split,0.5,500,0.17781161968839382,0.6159578269318157,0.3389913245759547
0,DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,cross_protein_histgb,standard_split,0.5,500,0.1753601878283258,0.6074658136199461,0.3389913245759547
0,DYR_ECOLI_Nguyen_2023,DYR_ECOLI,cross_protein_histgb,standard_split,0.5,500,0.20489484173399905,0.7106429646887431,0.3389913245759547
