assay_id,uniprot_id,taxon,coarse_selection_type,seed,fold,split,model,calibration_method,nominal_coverage,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,observed_coverage,mean_interval_width,median_interval_width,position_coverage_mean,position_coverage_p10,position_coverage_min,covered_positions,normalized_mean_interval_width,fit_rows,calibration_rows,test_rows,excluded_rows,exact_variant_overlap,shared_position_count
ANCSZ_Hobbs_2022,ANCSZ,Eukaryote,Activity,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.24693790091401327,0.18960216470974137,0.136534461840803,-0.3448554505454726,0.1,0.08888888888888889,-0.012703762956102363,0.29831501189167425,5.059557729360974,0.9697648376259799,1.3966473254250567,1.4561464581790136,0.9716739766081872,1.0,0.3125,54,7.317042962888272,3021,756,893,0,0,0
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5609440039362953,0.9096552637147625,0.7337492020258662,0.4298188079271953,0.1,0.19230769230769232,-0.10417223006401949,0.6347643586533843,0.5823631886846584,0.9416342412451362,3.980286215045098,4.005540661002677,0.9408693301882157,0.942156862745098,0.4444444444444444,14,3.6980991936239045,824,206,257,0,0,0
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5700908747885788,0.7486215282635194,0.549463969447696,0.5498350150919857,0.1,0.14814814814814814,-0.483419486726891,0.38125844738887843,1.0087782536332657,0.9429657794676806,3.0262550468099887,3.0937804127953132,0.9427736006683377,0.8906432748538011,0.8888888888888888,14,2.777819977227931,819,205,263,0,0,0
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.4518620060858103,0.9931321793274429,0.8436809809188727,0.3106414119798231,0.1,0.1111111111111111,-0.04958693153152303,0.681651316329243,0.07111974859811651,0.8909774436090225,3.1971143945791174,3.2694860908785746,0.8909774436090224,0.7894736842105263,0.3684210526315789,14,2.9792218391234893,816,205,266,0,0,0
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.43797716022409316,0.9658338742297281,0.7665797960988289,0.17800040697691466,0.1,0.037037037037037035,-0.2860175850715146,0.6324727700380541,0.9190303039153522,0.8939393939393939,3.0240358274337997,3.0859308824601435,0.8913951545530494,0.7289473684210527,0.2777777777777778,14,2.679465424602869,818,205,264,0,0,0
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Prokaryote,Stability,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.03485745295758295,1.0273454069667847,0.7859703481595317,-0.4906339761447993,0.1,0.08333333333333333,-0.4779331202734591,0.34616818832633867,0.6091222802024352,0.8860759493670886,3.9643016571672756,4.154865837420988,0.8906882591093118,0.5789473684210527,0.47368421052631576,13,3.4484233842756136,840,210,237,0,0,0
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.4710104339167235,0.9923652616469905,0.7956148799026571,0.13625826967134846,0.1,0.19047619047619047,0.06674701438427315,1.0489626103533332,1.1077883799576,0.9130434782608695,4.519822530757183,4.657057215500687,0.9111560953666216,0.7017543859649122,0.5,13,3.915779800769786,701,176,207,0,0,0
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,-0.0013063632532659083,1.3925474856869255,1.1117622408546493,-0.2783866567571853,0.1,0.043478260869565216,-1.194813072654866,-0.26216185764030897,0.5400502039296753,0.7955555555555556,3.454308485507625,3.643091560276323,0.7942195231668916,0.33274853801169596,0.13333333333333333,13,2.9369180789362255,687,172,225,0,0,0
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.47281123211616494,1.0172087924351196,0.8066854656776972,0.26018259418447054,0.1,0.2608695652173913,-0.2774654195683646,0.5379376167040291,0.2963040074050685,0.8392857142857143,3.351085758602903,3.4566979775297098,0.8252353082074445,0.6464396284829721,0.14285714285714285,13,2.9229131028830047,688,172,224,0,0,0
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5085821054879353,0.9754197917271878,0.800619086025354,0.23387069144326667,0.1,0.13043478260869565,-0.5590858817806728,0.12840600757065462,0.7585638695494628,0.9017857142857143,3.6032815067928348,3.7440452038245207,0.9034189924282803,0.7277777777777777,0.6842105263157895,13,3.1085325453567796,688,172,224,0,0,0
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Eukaryote,Stability,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5429052024510392,0.9820877099255905,0.8230254531099997,0.3047680041067591,0.1,0.5238095238095238,0.318208744540351,0.9863506401681881,0.0,0.9509803921568627,4.6972724994981805,4.878145598110531,0.9232804232804233,0.7357142857142858,0.5,12,4.068230707368358,704,176,204,0,0,0
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.34492956506019073,1.0413264992742366,0.8188933978480715,0.028034501425280522,0.1,0.2222222222222222,-0.14441749388003652,0.5933644727006036,0.2197757725710526,0.9479768786127167,4.159059675848038,4.292835052378317,0.8697501329080276,0.7777777777777778,0.0,11,3.37202303727134,573,144,173,0,0,0
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.3882562064051602,1.1225906036912277,0.8074125095474585,0.009644753254262506,0.1,0.1,0.2049776862946354,0.7174746181745169,0.0,0.855,3.1829534741462555,3.101048534967024,0.836619786380552,0.36363636363636365,0.05263157894736842,11,2.5313563610316447,552,138,200,0,0,0
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5048693821148912,1.2000874093594818,0.9079227088440129,0.26063860133418204,0.1,0.17647058823529413,0.1410198342352896,0.9362751588677567,0.3481442930698374,0.75,2.8969137654057997,2.9324320239914012,0.7382644724556489,0.4605263157894737,0.10526315789473684,10,2.5622787294114753,577,145,168,0,0,0
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.30568315453476375,1.0876896983796556,0.8475188216886991,0.12560762461344122,0.1,0.2222222222222222,-0.42720085868096064,0.47118633128001525,0.5465436940954493,0.8245614035087719,2.7107471798575102,2.788428009187218,0.7778947368421052,0.42,0.2,10,2.1926010384025716,575,144,171,0,0,0
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Prokaryote,Stability,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.4113619220175141,1.4599125846058272,1.1358910753737692,-0.4103448116803943,0.1,0.1111111111111111,0.030009728995728846,0.629168832482616,0.27571236649675523,0.8146067415730337,4.2848491648997005,4.488436585074913,0.8086405854207712,0.4021671826625387,0.3157894736842105,10,3.579726138414661,569,143,178,0,0,0
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.10793553510952485,2.0108096371527506,1.6237754092192103,-1.22446328469288,0.1,0.0891089108910891,-2.5525353428712876,0.04752821243149431,0.7794207738215184,0.9363817097415507,11.783992907911674,12.382450834627004,0.9364448857994041,0.8,0.0,53,7.499998629764597,3192,798,1006,0,0,0
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.17604515199305606,2.2362345648519297,1.7920129452159117,-0.9060338867878954,0.1,0.06930693069306931,-3.174192817722773,-0.1848490472741037,1.3930886944988323,0.8798411122144985,8.386710200780199,8.821570302131624,0.8798411122144987,0.5368421052631579,0.0,53,5.564695353904383,3191,798,1007,0,0,0
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.23646808685622828,1.7696959329571078,1.4357928223341698,-0.2696369474855649,0.1,0.22772277227722773,-2.16625513819802,0.3421088682278779,1.1516132509787496,0.9374379344587885,8.593160608222385,9.03872538911502,0.9374379344587884,0.8947368421052632,0.0,53,5.6973297472865445,3191,798,1007,0,0,0
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.15418751806466827,1.8581590646848614,1.5355257350233575,-0.4545418300575126,0.1,0.1717171717171717,-1.5348117908080812,0.5853145120225687,0.11475037886847589,0.9200404858299596,8.388842514729074,8.747745187883314,0.9200404858299595,0.7578947368421053,0.0,52,5.51918839118492,3206,802,988,0,0,0
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.37965130834250643,1.6992617149436349,1.377316383904776,-0.3096814341312084,0.1,0.21212121212121213,-1.9011338737373737,0.7173172706358352,0.7805476198764628,0.9706477732793523,11.461860205008469,12.036152403958933,0.9706477732793523,0.9473684210526315,0.0,52,7.466963725284411,3206,802,988,0,0,0
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.43938100670010666,0.6216952087087594,0.5137198178510504,-0.9650504693517497,0.1,0.24210526315789474,0.8800336842105262,0.8482430686006412,3.5235865724589766,0.921443736730361,2.95884327086622,3.11068320931213,0.9219960278053625,0.8189473684210526,0.05263157894736842,53,6.593071812591252,3072,769,942,0,0,0
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.3849209892273922,0.5187722812089481,0.42085316582214755,-0.43206637587731733,0.1,0.10309278350515463,0.6989721649484535,0.39911732154015195,1.068727811345261,0.9265010351966874,2.268060357534765,2.394318351362461,0.9280922431865827,0.8084210526315789,0.10526315789473684,53,5.009779921547101,3053,764,966,0,0,0
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.3869464802787011,0.49874767779550216,0.39755566409953824,-0.1838201372107542,0.1,0.19387755102040816,0.840530612244898,0.7178103022288684,0.0,0.9032921810699589,2.0971599638762815,2.209588840408668,0.906653426017875,0.5368421052631579,0.10526315789473684,53,4.7094967700503245,3048,763,972,0,0,0
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.380558235624578,0.5103365838214396,0.4086242809462398,-0.2173536226058126,0.1,0.14583333333333334,0.8396510416666666,0.6949723060241526,0.8598194499921815,0.9269311064718163,2.0620013431069957,2.1520909510561292,0.9258996851102115,0.8342105263157895,0.10526315789473684,52,4.628439568713086,3060,765,958,0,0,0
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Prokaryote,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.6134280266158763,0.4953807903161745,0.38575440515316356,-0.24093105233993795,0.1,0.25263157894736843,0.9045231578947369,0.9361669641078711,0.4956170685480201,0.9291005291005291,3.0528105620736548,3.196906576692082,0.9310405420602789,0.7894736842105263,0.05555555555555555,52,6.821216979945262,3070,768,945,0,0,0
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.6017081867800437,1.637418730174799,1.2860006906103998,0.26917672252871816,0.1,0.3181818181818182,-5.046468293750712e-18,0.7470130509232263,0.0,0.9812206572769953,15.1923633670351,15.903302454440169,0.9735849056603774,1.0,0.0,53,7.640676773194279,620,156,213,0,0,0
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.3734457703154953,1.74797024786123,1.4012486855720319,-0.06420472993218196,0.1,0.19047619047619047,-0.8438620680476192,0.279603170515009,0.09836199002704585,0.9950738916256158,14.215660876097584,14.677523872264931,0.9937106918238994,1.0,0.6666666666666666,53,7.085831889113409,628,158,203,0,0,0
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.3919057351269265,2.0180785806257258,1.5604473214551366,0.056234705404201835,0.1,0.15,-0.31877913334999997,0.6614898436976727,0.0,0.9743589743589743,14.083970893406343,14.895034666025198,0.9764150943396228,1.0,0.5,53,7.462495790453035,635,159,195,0,0,0
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.3871452193317574,1.8831590251031678,1.4606660602738961,0.0532180631861221,0.1,0.3157894736842105,-0.791481754368421,0.4376783147250084,0.43058286153947123,0.9726775956284153,13.847262046219845,14.734190114947246,0.969871794871795,1.0,0.3333333333333333,52,7.0326806936064825,644,162,183,0,0,0
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Prokaryote,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5221845632395629,1.7958029500110677,1.4118711820419525,0.25962846497622494,0.1,0.2,-0.23573093335000003,0.7193811012168985,0.23957206717644097,0.9948717948717949,19.934015336973257,20.8272138089271,0.9935897435897435,1.0,0.6666666666666666,52,10.771602815660891,635,159,195,0,0,0
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.44811425507928576,1.6027448333647418,1.3063310161686952,-0.8689992191522415,0.1,0.21782178217821782,-0.43679042165346543,0.7801490126564319,0.01812449083849692,0.9453280318091452,7.9328332037936455,8.335707420472227,0.9453823237338628,0.8947368421052632,0.0,53,6.920101614520703,3192,798,1006,0,0,0
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.39027976887340077,1.1907322868845973,0.9660102868827569,-0.17189312104940702,0.1,0.18811881188118812,-0.5452988686138613,0.554666739865568,0.023266079352487378,0.9414101290963257,5.895427451834096,6.201111816482353,0.9414101290963257,0.7473684210526316,0.3684210526315789,53,5.0717073298176985,3191,798,1007,0,0,0
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.4280013751133903,1.2474406340342765,1.0099610787133484,-0.07663160482023801,0.1,0.3069306930693069,-0.39068150296039605,0.7983088992679317,0.02244043637188196,0.900695134061569,5.761544462581313,6.060286847730829,0.900695134061569,0.4947368421052632,0.05263157894736842,53,5.091918426679085,3191,798,1007,0,0,0
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,45,3,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.40110588761425453,1.1996798720418476,0.9543203231440992,-0.1702994158574087,0.1,0.1919191919191919,-0.25620179123232323,0.8384477669174973,0.0,0.9483805668016194,6.032966588016257,6.291077028364555,0.9483805668016196,0.8473684210526315,0.21052631578947367,52,5.214228830223147,3206,802,988,0,0,0
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Prokaryote,OrganismalFitness,46,4,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.5799993895664411,1.2973010011123667,0.9985742938194375,-0.26001874447070716,0.1,0.20202020202020202,-0.2023405739191919,0.8918298159351559,0.0,0.9068825910931174,8.048420490782156,8.451683575399915,0.9068825910931173,0.5842105263157895,0.05263157894736842,52,6.988510189476757,3206,802,988,0,0,0
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Human,OrganismalFitness,42,0,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.38662690936007,1.5056350048940996,1.2121640569302166,-1.9464919141781043,0.1,0.07692307692307693,-0.2140465010769231,0.5278573577327075,0.3106680650288411,0.9766233766233766,9.385021405209221,9.883097320820157,0.9745670995670995,1.0,0.25,66,10.385067499345354,1161,291,385,0,0,0
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Human,OrganismalFitness,43,1,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.2424628404930575,0.9247207332086101,0.7093478331141729,-0.11670201781584377,0.1,0.08333333333333333,-0.086683977,0.43476818981794446,0.2431281962295391,0.9887640449438202,7.35254326193811,7.580059860515757,0.9897435897435897,1.0,0.3333333333333333,65,8.352194591682649,1184,297,356,0,0,0
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Human,OrganismalFitness,44,2,contiguous_position,esm2_residue_ridge_probe,position_distance_scaled,0.8,0.30421674670239196,0.9021417123042976,0.7331986086107289,-0.03901482176590809,0.1,0.10810810810810811,-0.5476850017837838,0.1788159942868443,0.2582011971726885,0.9972375690607734,7.166034594465363,7.545800956133652,0.9974358974358976,1.0,0.8333333333333334,65,8.08156408320075,1180,295,362,0,0,0
