fold,assay_id,uniprot_id,model,calibration_method,evaluation_type,nominal_coverage,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,observed_coverage,mean_interval_width,median_interval_width,position_coverage_mean,position_coverage_p10,position_coverage_min,covered_positions,test_rows,fit_proteins,calibration_proteins,test_proteins
4,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.06624033163137862,0.31140823868169304,0.2579969905747684,-0.1637022571282687,0.1,0.1,0.5317099999999999,0.10811466546579543,0.11085130711007565,0.706,0.680372006083513,0.687273469470473,0.7110829896262967,0.3583333333333334,0.0,127,1000,108,27,34
4,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.5389303205471114,0.24044920439621054,0.19873255027814005,0.3062094674722198,0.1,0.19,0.6940899999999999,0.670615766982485,0.01732051673594932,0.846,0.6815547232970814,0.687273469470473,0.8500724363819602,0.625,0.1111111111111111,126,1000,108,27,34
4,MET_HUMAN_Estevam_2023,MET_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.6140697459119551,0.22247340806695548,0.18017378053960068,0.4060663985032853,0.1,0.18,0.7064499999999999,0.7134320843537518,0.006928206694379728,0.888,0.6821129165082823,0.687273469470473,0.8893728222996515,0.6666666666666666,0.0,287,1000,108,27,34
4,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.4157576088303499,0.2668092832013778,0.22106202705960132,0.14575249449225602,0.1,0.11,0.619935,0.41373526270887884,0.0,0.789,0.6807834588373215,0.687273469470473,0.7865853658536586,0.0,0.0,656,1000,108,27,34
4,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.7200434690593877,0.21854933016611996,0.17762794112889516,0.42683364428975035,0.1,0.3684210526315789,0.8633246262435392,1.2567651381517355,0.0036579762898500835,0.8870116156282999,0.6797384123291222,0.687273469470473,0.87923627560358,0.5714285714285714,0.29411764705882354,61,947,108,27,34
4,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.719870195870196,0.23266272158214935,0.1740502191905194,0.35041604624789335,0.1,0.26,0.8084899999999999,1.066909189901005,0.04503334351346824,0.851,0.6819641444135716,0.687273469470473,0.8500418269381117,0.4017543859649123,0.1875,55,1000,108,27,34
4,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.4206392368568642,0.2649073641723032,0.22698500437654973,0.15788696065747243,0.1,0.16,0.687705,0.6484979515393133,0.0034641059348805518,0.787,0.6812284591276159,0.687273469470473,0.7869393139841688,0.3333333333333333,0.0,379,1000,108,27,34
4,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.48500451645953,0.27597881966306514,0.23206548324307566,0.08602737371211455,0.1,0.28,0.7389000000000001,0.8258422404475928,0.010392310072746555,0.767,0.6795342116272793,0.6857028017397997,0.7672991071428571,0.0,0.0,896,1000,108,27,34
4,PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.6598993198993199,0.23658049851567875,0.20009140421169164,0.3283553410202159,0.1,0.25,0.7477299999999998,0.8564302705257488,0.010392310041569593,0.856,0.6797172053519208,0.6857028017397997,0.8588912886969043,0.5,0.0,463,1000,108,27,34
4,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,cross_protein_histgb,mondrian_substitution,held_out_protein,0.8,0.29802473627957293,0.28251704481408874,0.24172101444991517,0.04220845189562472,0.1,0.08,0.66574,0.5724084439585612,0.08660258471897868,0.718,0.6783049614518813,0.687273469470473,0.6876526251526252,0.0,0.0,234,1000,108,27,34
