fold,repeat,assay_id,uniprot_id,model,calibration_method,evaluation_type,nominal_coverage,spearman,rmse,mae,r2,top_fraction,top_recall,selected_target_mean,selection_gain_sd,best_variant_regret_sd,observed_coverage,mean_interval_width,median_interval_width,position_coverage_mean,position_coverage_p10,position_coverage_min,covered_positions,test_rows,fit_proteins,calibration_proteins,test_proteins,feature_set,family_id,fit_families,calibration_families,test_families
3,4,SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.51720681323884,0.24750282902100043,0.20681689516687377,0.2649072654000193,0.1,0.07865168539325842,0.6586999658750521,0.5478048410619744,0.0,0.8380202474690663,0.699708434458394,0.6997084344583941,0.8398417171636985,0.5789473684210527,0.3684210526315789,48,889,114,23,32,mutation_descriptors_only,cssf_63a1a4e89751,84,22,26
3,4,THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.22393392045391747,0.2970058905837343,0.24292601770953712,-0.058552448325027484,0.1,0.09090909090909091,0.6353011825572802,0.4660572651779597,0.12673557219603232,0.7469512195121951,0.6997084344583941,0.6997084344583941,0.7266379653470947,0.2222222222222222,0.0,41,656,114,23,32,mutation_descriptors_only,cssf_a523304d9a92,84,22,26
3,4,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.43119527242559846,0.26102269699966707,0.2184402646523858,0.1824050022172422,0.1,0.27,0.7364400000000001,0.8173205437359764,0.01732051673594932,0.805,0.6997084344583941,0.6997084344583941,0.7952037116998754,0.4228571428571429,0.058823529411764705,69,1000,114,23,32,mutation_descriptors_only,cssf_57451dbef5f4,84,22,26
3,4,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.18375058363778093,0.2916086446447834,0.2515692406431174,-0.020429518651050138,0.1,0.1,0.6224014336917564,0.4220848380246394,0.011559862683638861,0.7119021134593994,0.699708434458394,0.6997084344583941,0.6717246261363908,0.22500000000000003,0.0,102,899,114,23,32,mutation_descriptors_only,cssf_57451dbef5f4,84,22,26
4,4,A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.4741727543041607,0.25215423158756145,0.2125119085139131,0.23701559529783278,0.1,0.15,0.6489199999999999,0.5141430825518872,0.003464109166903973,0.862,0.717962818499376,0.7179628184993758,0.8627655869035181,0.703030303030303,0.16666666666666666,87,1000,112,30,27,mutation_descriptors_only,cssf_c9df9de4e934,84,22,26
4,4,ACE2_HUMAN_Chan_2020,ACE2_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.22187974119560833,0.28209871015213844,0.24309583237174462,0.04504285780885531,0.1,0.17,0.60041,0.34609856541773887,0.0,0.759,0.717962818499376,0.7179628184993758,0.7590218423551757,0.3333333333333333,0.0,117,1000,112,30,27,mutation_descriptors_only,cssf_67d793b1df10,84,22,26
4,4,ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.558635350319784,0.2376299221650582,0.19970199721373932,0.3223835634855039,0.1,0.2,0.7136400000000002,0.7383389874200478,0.0,0.891,0.717962818499376,0.7179628184993758,0.8912855260681347,0.72,0.26666666666666666,69,1000,112,30,27,mutation_descriptors_only,cssf_8af86fe1b209,84,22,26
4,4,BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.3732483307893108,0.27196228492181757,0.23017240647209763,0.11243706644245965,0.1,0.11235955056179775,0.693649791692968,0.6688768538893781,0.03892251462692785,0.8067415730337079,0.7179628184993759,0.7179628184993758,0.7740970072239423,0.288888888888889,0.0,52,890,112,30,27,mutation_descriptors_only,cssf_39e5faa59a41,84,22,26
4,4,CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.14012012084248246,0.28847991552102187,0.24489436134285006,0.0013510614428705603,0.1,0.12,0.5750700000000001,0.25831818659994843,0.09006668702693647,0.77,0.717962818499376,0.7179628184993758,0.7410756501182033,0.3333333333333333,0.0,141,1000,112,30,27,mutation_descriptors_only,cssf_0fc8efec29c6,84,22,26
4,4,CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.2193087099452102,0.2829368356172943,0.24014523609023675,0.03936000397046979,0.1,0.1,0.6324400000000001,0.4570537956282309,0.003464103347189864,0.773,0.717962818499376,0.7179628184993758,0.7698665991219182,0.42857142857142855,0.0,141,1000,112,30,27,mutation_descriptors_only,cssf_0fc8efec29c6,84,22,26
4,4,CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.15619687087258002,0.2949565387895796,0.24973506588518166,-0.04399336129010689,0.1,0.09,0.5103100000000002,0.03398285383593326,0.0,0.745,0.717962818499376,0.7179628184993758,0.745,0.0,0.0,1000,1000,112,30,27,mutation_descriptors_only,cssf_2fb7a12de8e4,84,22,26
4,4,DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.608390727943139,0.23426376579175043,0.19455433494888144,0.3414451978900126,0.1,0.18,0.71869,0.7558327093233562,0.07967437698536688,0.881,0.717962818499376,0.7179628184993758,0.8833883089265864,0.7052631578947368,0.15789473684210525,55,1000,112,30,27,mutation_descriptors_only,cssf_0500559dbf7c,84,22,26
4,4,DYR_ECOLI_Nguyen_2023,DYR_ECOLI,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.25634993176015414,0.27744940531816326,0.23661416020805473,0.07400536984496742,0.1,0.11,0.5632550000000001,0.21765506086746006,0.008670825466793682,0.772,0.717962818499376,0.7179628184993758,0.7671338155515373,0.2857142857142857,0.0,158,1000,112,30,27,mutation_descriptors_only,cssf_0932cd92de6e,84,22,26
4,4,DYR_ECOLI_Thompson_2019,DYR_ECOLI,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.24297237196039603,0.2796467932628086,0.23994817114689157,0.06157111378504976,0.1,0.13,0.55503,0.1888975555222634,0.0,0.774,0.717962818499376,0.7179628184993758,0.763041474654378,0.42857142857142855,0.0,155,1000,112,30,27,mutation_descriptors_only,cssf_0932cd92de6e,84,22,26
4,4,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.36394927378623093,0.27068675498131317,0.22478886202765866,0.12074328887552699,0.1,0.18,0.6928700000000001,0.6663895608989141,0.006928206694379728,0.81,0.717962818499376,0.7179628184993758,0.7952932098765432,0.21785714285714286,0.0,72,1000,112,30,27,mutation_descriptors_only,cssf_45f2530c8897,84,22,26
4,4,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.2828679624965968,0.2766617008166638,0.23515205408593093,0.0742030636405463,0.1,0.18,0.5931999999999998,0.3223951956404476,0.024344836779753375,0.784,0.717962818499376,0.7179628184993758,0.7682748538011696,0.3333333333333333,0.0,342,1000,112,30,27,mutation_descriptors_only,cssf_afe0fb52df15,84,22,26
4,4,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.1815999855855849,0.2870189361406464,0.2420985180634646,0.011440563138148674,0.1,0.15,0.6230899999999999,0.42466443187999414,0.017320516839872527,0.753,0.717962818499376,0.7179628184993758,0.7551282051282051,0.3333333333333333,0.0,390,1000,112,30,27,mutation_descriptors_only,cssf_f35e7c0d2382,84,22,26
4,4,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.15926997778179666,0.2881568277329053,0.2450853889636897,0.0035867151576202128,0.1,0.05,0.57515,0.2585953148677235,0.03810513681908851,0.752,0.717962818499376,0.7179628184993758,0.7504273504273504,0.3333333333333333,0.0,390,1000,112,30,27,mutation_descriptors_only,cssf_f35e7c0d2382,84,22,26
4,4,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.4295031499677626,0.25885688849113636,0.21381294848973312,0.19591653128478004,0.1,0.13,0.6821900000000001,0.6293929371509264,0.06581796359660742,0.816,0.717962818499376,0.7179628184993758,0.8072840224243967,0.46875,0.0625,66,1000,112,30,27,mutation_descriptors_only,cssf_029b997580c1,84,22,26
4,4,MK01_HUMAN_Brenan_2016,MK01_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.10442835999478539,0.2943910094037361,0.2485551167771579,-0.039993837006844446,0.1,0.14,0.50489,0.015207413694163507,0.01732051673594932,0.744,0.717962818499376,0.7179628184993758,0.7409470752089137,0.3333333333333333,0.0,359,1000,112,30,27,mutation_descriptors_only,cssf_29a8f9564eb0,84,22,26
4,4,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.4772976435965859,0.25893745831821996,0.21611233939977073,0.19541491444595394,0.1,0.26865671641791045,0.7454654976239876,0.8477293591748797,0.07767052657222652,0.8340807174887892,0.7179628184993758,0.7179628184993758,0.7903526083479643,0.44473684210526315,0.2222222222222222,44,669,112,30,27,mutation_descriptors_only,cssf_a7d25cc6753c,84,22,26
4,4,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.3881093585578454,0.26647697118781066,0.2235072289210948,0.1478778386240015,0.1,0.18,0.6807099999999999,0.6242666485115256,0.04503338566477909,0.803,0.717962818499376,0.7179628184993758,0.805,0.5,0.0,500,1000,112,30,27,mutation_descriptors_only,cssf_9ddcf4dec5c1,84,22,26
4,4,RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.4199495693087258,0.263464658477976,0.22062513412061788,0.16703560856884514,0.1,0.15306122448979592,0.6978021978021979,0.6834308099816853,0.03552926602207039,0.837948717948718,0.7179628184993759,0.7179628184993758,0.8372678018575852,0.4263157894736842,0.15789473684210525,52,975,112,30,27,mutation_descriptors_only,cssf_bc19e1d23319,84,22,26
4,4,RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.5386616998293585,0.24426048514425944,0.20211194498006615,0.284041068806161,0.1,0.14,0.7274200000000001,0.7860743315443237,0.003464103347189864,0.864,0.717962818499376,0.7179628184993758,0.864484126984127,0.625,0.125,63,1000,112,30,27,mutation_descriptors_only,cssf_c6c5a726cc75,84,22,26
4,4,REV_HV1H2_Fernandes_2016,REV_HV1H2,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.21190252111620955,0.28395581694311595,0.2449565531464516,0.03242816071817212,0.1,0.12,0.5528700000000001,0.18141509229233352,0.0,0.782,0.717962818499376,0.7179628184993758,0.7819567354965585,0.5555555555555556,0.1111111111111111,113,1000,112,30,27,mutation_descriptors_only,cssf_4ddd0adc0328,84,22,26
4,4,RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.5406114015939457,0.24290499019814643,0.20532324709053154,0.2919652808073413,0.1,0.21,0.66799,0.58020266962083,0.003464103347189864,0.874,0.717962818499376,0.7179628184993758,0.8738783649052843,0.6352941176470589,0.29411764705882354,59,1000,112,30,27,mutation_descriptors_only,cssf_310c599ef29a,84,22,26
4,4,RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.49881262835671447,0.2479832204028429,0.21217256574566506,0.2620511308347513,0.1,0.18,0.6910900000000001,0.6602234569409162,0.003464103347189864,0.888,0.717962818499376,0.7179628184993758,0.8882275132275133,0.7366666666666666,0.0625,63,1000,112,30,27,mutation_descriptors_only,cssf_bcab9ac142f5,84,22,26
4,4,SERC_HUMAN_Xie_2023,SERC_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.36749937230910795,0.26935370546964976,0.23000097245376827,0.1293821055793356,0.1,0.19,0.67167,0.5929505699384883,0.010392310041569593,0.8,0.717962818499376,0.7179628184993758,0.7982695810564664,0.3333333333333333,0.0,366,1000,112,30,27,mutation_descriptors_only,cssf_f2035d659d6a,84,22,26
4,4,SPG1_STRSG_Olson_2014,SPG1_STRSG,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.33719725001269374,0.2715050461124887,0.22673754072611702,0.11487573239591753,0.1,0.05,0.60667,0.3678968215108129,0.09009435207008698,0.772,0.717962818499376,0.7179628184993758,0.7728335991493885,0.3684210526315789,0.05555555555555555,55,1000,112,30,27,mutation_descriptors_only,cssf_b501bf9efe41,84,22,26
4,4,SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.3563421404129345,0.2680890130492118,0.22749471161827664,0.13753851052610488,0.1,0.13,0.61419,0.3938339095420156,0.06235386024941756,0.804,0.717962818499376,0.7179628184993758,0.8022095052135688,0.5,0.058823529411764705,56,1000,112,30,27,mutation_descriptors_only,cssf_b501bf9efe41,84,22,26
4,4,TPK1_HUMAN_Weile_2017,TPK1_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.25835900261748657,0.27952582466892306,0.23529358422653934,0.06238281124930678,0.1,0.17,0.6546,0.5338183290048708,0.02078462020784703,0.754,0.717962818499376,0.7179628184993758,0.7441908713692946,0.5,0.0,241,1000,112,30,27,mutation_descriptors_only,cssf_3c2e5ceba3be,84,22,26
4,4,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.360259741864163,0.26986854108330843,0.22863454766189342,0.12605077245357243,0.1,0.18,0.6736500000000001,0.5998094945659249,0.0484974468606581,0.8,0.717962818499376,0.7179628184993758,0.7973764027904154,0.47142857142857153,0.0,157,1000,112,30,27,mutation_descriptors_only,cssf_ab8b39992872,84,22,26
4,4,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.6145870390237652,0.23525816538461244,0.19853356479327552,0.3358418768792286,0.1,0.2465753424657534,0.7813524318384206,0.9722386992487349,0.03833034499164646,0.8865836791147994,0.7179628184993758,0.7179628184993758,0.8887727898176815,0.7131578947368421,0.2631578947368421,40,723,112,30,27,mutation_descriptors_only,cssf_ffaeeb6011e9,84,22,26
4,4,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,cross_protein_histgb_mutation_only,standard_split,held_out_curated_sequence_structure_family,0.8,0.4772617186567862,0.2538924062274787,0.21032856077847967,0.22646285449508052,0.1,0.25806451612903225,0.7815396737115313,0.9734161695313064,0.07465740574101525,0.8415948275862069,0.7179628184993758,0.7179628184993758,0.8339739736858098,0.6131578947368421,0.05263157894736842,52,928,112,30,27,mutation_descriptors_only,cssf_ac44f5c3e836,84,22,26
0,0,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6728526128526129,0.22756402640228798,0.18754754901337622,0.37857474522569046,0.1,0.22,0.7744000000000001,0.9488179067953035,0.0,0.829,0.6439856144526203,0.647467656135559,0.8323934837092731,0.5,0.0,266,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_579275b2407d,84,21,27
0,0,A4_HUMAN_Seuma_2022,A4_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4635157035621991,0.2514470891041397,0.2094715086224013,0.2412911391457293,0.1,0.1125,0.6728800251256282,0.5966985019049499,0.021759449426746274,0.7713567839195979,0.6443114984774727,0.647467656135559,0.771164021164021,0.6350877192982456,0.42105263157894735,42,796,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_6a1f189f4e62,84,21,27
0,0,ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5442751242751244,0.2381157340300135,0.19776293396258354,0.3196100860982606,0.1,0.14,0.6767899999999999,0.6106867790761005,0.006928206694379728,0.817,0.6430793300800355,0.644978404045105,0.8131067961165048,0.5,0.0,412,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_516e14d168fd,84,21,27
0,0,ANCSZ_Hobbs_2022,ANCSZ,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5455284055284055,0.23928515737778724,0.19857490569663047,0.3129106744149255,0.1,0.15,0.6727799999999999,0.5967957246538692,0.06928206694379728,0.82,0.6459452516664278,0.647467656135559,0.8064436183395292,0.3333333333333333,0.0,269,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_88339869d8cb,84,21,27
0,0,CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6909510584682109,0.22752553696541475,0.18824602244427213,0.3787848215831714,0.1,0.2717391304347826,0.784967521691717,0.9852682148762862,0.045331782005560484,0.8396946564885496,0.6474551170839405,0.647467656135559,0.8428421052631578,0.568421052631579,0.21052631578947367,50,917,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_63a1a4e89751,84,21,27
0,0,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.47294842029042544,0.2563784785216074,0.21859522686195373,0.20788844418410712,0.1,0.25,0.64928,0.5164831566380833,0.0,0.757,0.6435934916775088,0.644978404045105,0.7541706904206904,0.13766233766233768,0.0,100,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_e2b2659337b1,84,21,27
0,0,CCR5_HUMAN_Gill_2023,CCR5_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3125291848294979,0.27768338025439365,0.23165844656944276,0.07468788492170675,0.1,0.13,0.58775,0.30224538091504755,0.0051961956604308105,0.738,0.6423028286169928,0.644978404045105,0.7381320949432405,0.3333333333333333,0.0,323,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_516e14d168fd,84,21,27
0,0,CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.15603299369243642,0.2902722999843053,0.24581979248309135,-0.011113434209085504,0.1,0.06,0.5244000000000001,0.08279273838698153,0.07621088889178178,0.678,0.6458964896815774,0.647467656135559,0.6860393603936039,0.25,0.0,271,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_1ca77773c7d8,84,21,27
0,0,CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6490592050592051,0.23026400325221677,0.18863744031238552,0.36374122941638665,0.1,0.26,0.7578,0.8913137912319515,0.01732051673594932,0.837,0.6430279596515588,0.644978404045105,0.834733893557423,0.41666666666666663,0.0,476,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_1d3a8e32222c,84,21,27
0,0,CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6326704406704406,0.23129667671105303,0.19166066091346742,0.35802152613059757,0.1,0.3,0.75865,0.894258279077063,0.0,0.842,0.6462196636767096,0.647467656135559,0.8475925925925925,0.3333333333333333,0.0,450,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_1d3a8e32222c,84,21,27
0,0,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7195555555555556,0.23197750475491252,0.19286529022932053,0.354236601688816,0.1,0.2,0.7758799999999999,0.9539447797491438,0.006928206694379728,0.81,0.6504452123587895,0.6551477670669557,0.8026670474587142,0.3803571428571429,0.2,72,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_45f2530c8897,84,21,27
0,0,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4283260527267712,0.26728382810816853,0.22201266091322897,0.13590196049354974,0.1,0.23,0.6642900000000002,0.5696344023079725,0.003477833825679054,0.76,0.6459295036527728,0.647467656135559,0.7485380116959064,0.3333333333333333,0.0,342,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_afe0fb52df15,84,21,27
0,0,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.5325569445569446,0.2680068474176947,0.21413453246212005,0.13806709491383695,0.1,0.14,0.67935,0.619554883644907,0.01732051673594932,0.767,0.6468195393804352,0.647467656135559,0.7694422947944073,0.4666666666666667,0.14285714285714285,71,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_a0ac9f2c6c49,84,21,27
0,0,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.43621773397154695,0.2606453348500893,0.2181928891634941,0.18476698476812492,0.1,0.14,0.631295,0.45308748428859064,0.0,0.766,0.6457254562121887,0.647467656135559,0.760670731707317,0.0,0.0,656,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_095a60e097b5,84,21,27
0,0,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7155403155403155,0.22251223179376525,0.19036063212728502,0.4058590862849786,0.1,0.28,0.7659599999999999,0.9195808745450199,0.0,0.86,0.643048940826153,0.644978404045105,0.8618357487922705,0.6619047619047619,0.4,69,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_a92a5d40f0e3,84,21,27
0,0,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6891164931164933,0.22344874225657574,0.18620419759249687,0.4008473158547684,0.1,0.23,0.7888200000000001,0.9987702770617809,0.010392310041569593,0.876,0.645439540626278,0.647467656135559,0.8747552928667478,0.6192982456140351,0.25,55,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_12ebdb52f01c,84,21,27
0,0,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.42608930192410566,0.26405087609659117,0.22377391681718825,0.16332476625608383,0.1,0.25,0.6843799999999999,0.6369793292140912,0.0,0.737,0.6457699108775063,0.647467656135559,0.733974358974359,0.3333333333333333,0.0,364,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_08db490a0d52,84,21,27
0,0,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.3041836241836242,0.27619431505865005,0.23212942033910752,0.08459948855088639,0.1,0.13,0.58936,0.30782022343129123,0.006928206694379728,0.722,0.6467036235566855,0.647467656135559,0.7229853479853481,0.3333333333333333,0.0,364,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_08db490a0d52,84,21,27
0,0,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4780254820254821,0.25353995542331026,0.21950363134121895,0.22860912065647077,0.1,0.1,0.62483,0.43069196915611563,0.013856413388759457,0.782,0.6484633178999657,0.647467656135559,0.7794741306191689,0.3333333333333333,0.0,393,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_a3526b63cbae,84,21,27
0,0,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.43709762909762906,0.2596873270759313,0.221825428432703,0.190749096622996,0.1,0.16,0.6370899999999999,0.4731618761926631,0.03810513681908851,0.755,0.6484633178999657,0.647467656135559,0.755301102629347,0.3333333333333333,0.0,393,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_a3526b63cbae,84,21,27
0,0,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.40743680343680344,0.261834376505721,0.22490018660759928,0.177312288670613,0.1,0.08,0.6341100000000001,0.4628388482180378,0.04156924016627837,0.76,0.6484633178999657,0.647467656135559,0.7557251908396947,0.3333333333333333,0.0,393,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_a3526b63cbae,84,21,27
0,0,P53_HUMAN_Kotler_2018,P53_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.6534261534261535,0.23161201485241675,0.19433205854749677,0.3562698511818978,0.1,0.27,0.7473899999999999,0.8552524753877047,0.003464103347189864,0.818,0.6482242771729619,0.647467656135559,0.8187715500873397,0.5,0.0,190,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_a3526b63cbae,84,21,27
0,0,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.4176508416361369,0.2631834761499074,0.22270751475906372,0.16881142159549878,0.1,0.13,0.671705,0.5930722565812245,0.06581801276273049,0.754,0.6447616991780342,0.647467656135559,0.7561565523306949,0.3333333333333333,0.0,379,1000,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_51cbf66f0934,84,21,27
0,0,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,cross_protein_ridge,mondrian_substitution,held_out_curated_sequence_structure_family,0.8,0.7385189898390836,0.21570012055420393,0.18172497024666256,0.4416803095050561,0.1,0.2463768115942029,0.8116364558245658,1.07701663886497,0.05554687791924111,0.8862973760932945,0.6497931740689573,0.6551477670669557,0.8876261480750645,0.7222222222222222,0.5,39,686,110,25,34,mutation_descriptors_plus_fixed_esm_scores,cssf_6f0217bf6d08,84,21,27
