protocol_id,panel_id,dataset_id,assay_id,target_id,protein_id,family_id,model_id,aligned_variants,spearman,top_fraction,top_recall,ndcg,selected_target_mean,selection_gain_sd,best_variant_regret_sd
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_150m,10,0.8469257208241591,0.1,0.0,0.9227557921570753,0.57,0.6426716085238173,1.2188599472003434
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_35m,10,0.7952050661173402,0.1,0.0,0.9426200340495718,0.69,0.9750879577602746,0.8864435979638862
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_650m,10,0.937436866561092,0.1,1.0,0.9951879526919042,1.01,1.8615315557241607,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,esm2_8m,10,0.43316048316960803,0.1,0.0,0.8876860397596895,0.69,0.9750879577602746,0.8864435979638862
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q8LPL7_activity,venus-a60540654b3cbbf9,Q8LPL7,clan:CL0036,vespag,10,0.8339955571474543,0.1,0.0,0.9286698245304587,0.62,0.7811784207056746,1.080353135018486
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,carp_640m,12,0.7692307692307694,0.1,0.5,0.875442240844442,45.0,0.5511772339471013,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_150m,12,0.6853146853146854,0.1,0.0,0.8564044651275392,32.550000000000004,0.14791631939422709,0.8065218291057483
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_35m,12,0.4825174825174825,0.1,0.0,0.8417509069427597,32.550000000000004,0.14791631939422709,0.8065218291057483
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_650m,12,0.6363636363636365,0.1,0.5,0.8623468346096638,45.0,0.5511772339471013,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,esm2_8m,12,0.6083916083916086,0.1,0.0,0.8588428064085066,32.550000000000004,0.14791631939422709,0.8065218291057483
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,O94220_activity,venus-b1ee988208ad234a,O94220,multi:4ffed4e5e6ef,vespag,12,0.5174825174825175,0.1,0.5,0.8474134183236044,39.150000000000006,0.36169318975960624,0.3789680883749899
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,carp_640m,11,0.30979579235317956,0.1,0.0,0.8512559653886522,0.62,0.12543580423818515,0.9417640540422477
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_150m,11,0.26423758759535904,0.1,0.0,0.8243528396027462,0.395,-0.36734771241182806,1.3578923569911479
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_35m,11,0.4783611499571155,0.1,0.0,0.8354857646934359,0.395,-0.36734771241182806,1.3578923569911479
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_650m,11,0.4145796632961667,0.1,0.0,0.8508479523481096,0.49,-0.15928356093737808,0.9417640540422477
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,esm2_8m,11,0.3872447404414744,0.1,0.0,0.8284627314933699,0.395,-0.36734771241182806,1.3578923569911479
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q86XE5_kcat,venus-bff43a6e4a79b5f8,Q86XE5,clan:CL0036,vespag,11,0.39180056091725646,0.1,0.0,0.8435411096253982,0.755,0.42110591422819316,0.9417640540422477
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,carp_640m,10,-0.030488371665955208,0.1,0.0,0.790097616293767,5.0,-0.9340198042306989,2.4780117255100174
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_150m,10,0.4268372033233729,0.1,0.0,0.8182919072036964,5.0,-0.9340198042306989,2.4780117255100174
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_35m,10,0.09146511499786561,0.1,0.0,0.7964804175933364,5.0,-0.9340198042306989,2.4780117255100174
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_650m,10,-0.19512557866211336,0.1,0.0,0.7359849729951414,5.0,-0.9340198042306989,2.4780117255100174
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,esm2_8m,10,0.2682976706604058,0.1,0.0,0.8816780863439153,55.0,0.9721430615462376,0.571848859733081
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P06802_activity,venus-db874159a334ddcf,P06802,multi:eb3fae606cb9,vespag,10,-0.054879068998719374,0.1,1.0,0.8754697292134856,70.0,1.5439919212793185,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,carp_640m,13,0.6890629652894931,0.1,0.5,0.961095820440876,100.0,1.2756153890747117,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_150m,13,0.781124009235053,0.1,0.5,0.9709102341027269,100.0,1.2756153890747117,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_35m,13,0.7671753662129983,0.1,0.5,0.9741964820216193,100.0,1.2756153890747117,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_650m,13,0.6388478504100968,0.1,0.5,0.9638105033758215,100.0,1.2756153890747117,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,esm2_8m,13,0.47983331995867534,0.1,0.0,0.8519851331771481,55.0,0.14495629421303538,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,Q70PR7_activity,venus-e2c390013035df74,Q70PR7,clan:CL0149,vespag,13,0.6444273076189186,0.1,0.0,0.9410800440476825,85.5,0.9112919029526161,0.0
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,carp_640m,19,0.34449673483287296,0.1,0.5,0.9123482396185731,0.625,1.0064653182471874,0.1941405182405744
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_150m,19,0.46255955444311586,0.1,0.5,0.91925376662429,0.625,1.0064653182471874,0.1941405182405744
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_35m,19,0.5180667009762898,0.1,0.5,0.9236885409805051,0.625,1.0064653182471874,0.1941405182405744
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_650m,19,0.2237907177686694,0.1,0.5,0.9033723507761084,0.625,1.0064653182471874,0.1941405182405744
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,esm2_8m,19,0.45991635698915523,0.1,0.5,0.927202776022226,0.65,1.1035355773674747,0.1941405182405744
variantshift-external-development-pilot-v1,venusmuthub-v1,venusmuthub-v1,P25745_activity,venus-f68755df0ab4af4d,P25745,multi:6bcd78cd6689,vespag,19,0.6052922169569916,0.1,0.5,0.936938777073298,0.625,1.0064653182471874,0.1941405182405744
